Ano	Produto	Produção	Preço
2006	Carvão_vegetal	5122	1,112846544319
2006	Lenha 	2573594	0,003787699225
2006	Madeira_em_tora	925973	0,025742651244
2006	Babaçu	11	1,000000000000
2006	 Copaíba 	443	3,295711060948
2006	Cumaru 	0	0,000000000000
2006	Tucum 	16	1,750000000000
2006	Outros_extrativa3	0	0,000000000000
2006	Carvão_vegetal	0	0,000000000000
2006	Lenha_silvicultura	0	0,000000000000
2006	Madeira_em_tora	0	0,000000000000
2006	Curimatã	0	0,000000000000
2006	Matrinxã 	0	0,000000000000
2006	Piau	0	0,000000000000
2006	Pirapitinga	0	0,000000000000
2006	Pirarucu	0	0,000000000000
2006	Tambaqui 	0	0,000000000000
2006	Tucunaré 	0	0,000000000000
2006	Alevinos	0	0,000000000000
2006	Leite	45368	0,841628460589
2006	Ovos_de_galinha	48120	1,284060681629
2006	Ovos_de_codorna	342	1,128654970760
2006	Mel_de_abelha	1085	0,006451612903
2007	Abacate	4292	0,333876980429
2007	Açaí	0	0,000000000000
2007	Banana	235242	0,438977733568
2007	Borracha 	1	0,000000000000
2007	Cacau	917	1,221374045802
2007	Café	705	2,131914893617
2007	Café_Arábica	0	0,000000000000
2007	Café_Canephora	0	0,000000000000
2007	Caqui	12	0,500000000000
2007	Castanha_de_caju	0	0,000000000000
2007	Coco-da-baía	2869	0,360404322063
2007	Dendê	183	0,420765027322
2007	Goiaba	54	0,296296296296
2007	Guaraná	1122	6,937611408200
2007	Laranja	11702	0,242009912835
2007	Limão	1430	0,132167832168
2007	Mamão	1683	0,171717171717
2007	Manga	859	0,130384167637
2007	Maracujá	2257	0,266725742136
2007	Palmito	0	0,000000000000
2007	Pimenta-do-reino	20	2,900000000000
2007	Tangerina	1151	0,136403127715
2007	Urucum 	66	1,121212121212
2007	Abacaxi	40096	0,825743216281
2007	Algodão_herbáceo	0	0,000000000000
2007	Amendoim	0	0,000000000000
2007	Arroz 	14614	0,643629396469
2007	Batata-doce	858	0,230769230769
2007	Cana-de-açúcar	343302	0,243281425684
2007	Cebola	0	0,000000000000
